Date,Returns
05-11-2013,-0.12026347328240618
04-11-2013,0.4493319363361861
01-11-2013,0.090632140316885
31-10-2013,0.34468126190734394
30-10-2013,-0.01552733278345825
29-10-2013,0.564813594371699
28-10-2013,-2.049714505755951
25-10-2013,0.019707141782254946
24-10-2013,1.019502349249873
23-10-2013,0.5714024821825533
22-10-2013,-2.366663062823149
21-10-2013,-0.36743157434271895
18-10-2013,0.8083321227336485
17-10-2013,-12.123669404679092
16-10-2013,1.0396166974848713
15-10-2013,-1.7839010798990744
14-10-2013,-0.6689291422424154
11-10-2013,-0.47026068245907043
10-10-2013,-0.430046655573196
09-10-2013,-1.4258767239109196
08-10-2013,-0.2558832140561045
07-10-2013,1.4138996807431399
04-10-2013,0.7635026441771082
03-10-2013,0.4287318155005172
02-10-2013,1.3583039893683166
01-10-2013,-0.11148360841641061
30-09-2013,-1.2502813572499947
27-09-2013,0.05480045739624801
26-09-2013,0.2031014815838623
25-09-2013,-0.10703752491002924
24-09-2013,1.0954916853984853
23-09-2013,-0.038340071786392545
20-09-2013,1.8736606001954184
19-09-2013,-0.5226337019708531
18-09-2013,0.5487559340726
17-09-2013,-1.905196096419624
16-09-2013,0.18620956566862867
13-09-2013,0.14756313082125466
12-09-2013,0.44878323828069333
11-09-2013,0.3504773994885672
10-09-2013,-0.8391037326171118
09-09-2013,-0.06976608839867064
06-09-2013,-0.9537801733934457
05-09-2013,-0.002270619863493788
04-09-2013,-0.9015874321723578
03-09-2013,-1.290687497004066
30-08-2013,-1.5667453468377952
29-08-2013,1.0071980863853989
28-08-2013,-0.8042740459180646
27-08-2013,0.1885604528904903
26-08-2013,1.9102470959428828
23-08-2013,0.44091596016386375
22-08-2013,0.4021956003561183
21-08-2013,-0.50131076003377
20-08-2013,-0.4497702252144939
19-08-2013,0.026575000012081577
16-08-2013,-1.0096429909124192
15-08-2013,0.3209222161894296
14-08-2013,1.1806951921449798
13-08-2013,1.3152294493640642
12-08-2013,0.483409772574617
09-08-2013,0.5533478489667492
08-08-2013,0.2526970727641756
07-08-2013,-0.22517067280641295
06-08-2013,0.6646826374659923
05-08-2013,0.9402475111024008
02-08-2013,0.17348196604544658
01-08-2013,-0.25921457979451573
31-07-2013,-1.8214605780248452
30-07-2013,0.35708018290058996
29-07-2013,-0.9709038475236322
26-07-2013,0.34909739210584434
25-07-2013,0.26543442117955596
24-07-2013,1.7122843647121446
23-07-2013,0.09968187100658063
22-07-2013,0.7634402803383545
19-07-2013,-1.5482545420856164
18-07-2013,1.570374913660825
17-07-2013,0.8641923248374326
16-07-2013,0.11539786392171511
15-07-2013,0.5524087537848578
12-07-2013,-0.18276691684785587
11-07-2013,-0.2990249762607661
10-07-2013,-1.5485081536969316
09-07-2013,-0.08278148274606029
08-07-2013,-0.016574126961797515
05-07-2013,-1.2816359494703835
03-07-2013,-0.7901591190533993
02-07-2013,-0.46478579422138955
01-07-2013,0.6312967939400054
28-06-2013,-0.8458394737412559
27-06-2013,-0.3748402503938208
26-06-2013,-0.38993452448373805
25-06-2013,-0.8527442118495888
24-06-2013,0.41445466114979335
21-06-2013,1.2807675082912493
20-06-2013,0.4324978944526507
19-06-2013,1.801661148930526
18-06-2013,-0.006665838495488818
17-06-2013,-1.5955614315348687
14-06-2013,-1.264881605191273
13-06-2013,0.22398457229041668
12-06-2013,-0.5724021111819186
11-06-2013,0.8979587535398265
10-06-2013,1.1832063091454195
07-06-2013,-1.1783578893694546
06-06-2013,-1.715303654444593
05-06-2013,-0.5713310397184589
04-06-2013,-0.0697939255811305
03-06-2013,0.9929019772168679
31-05-2013,0.4137715596794133
30-05-2013,-0.05280305419707543
29-05-2013,-0.2813640234745734
28-05-2013,1.4925564604377541
24-05-2013,-0.9021113170508872
23-05-2013,1.0843739614722674
22-05-2013,0.7510261567276476
21-05-2013,1.9731926625725933
20-05-2013,0.17200412680994706
17-05-2013,0.07154527016993366
16-05-2013,-0.5840416082162819
15-05-2013,1.3298353778429397
14-05-2013,-3.1433909757106657
13-05-2013,-1.07879359231834
10-05-2013,0.3076775214156743
09-05-2013,-0.9940606865953818
08-05-2013,0.24671321177900446
07-05-2013,-1.8772302998558477
06-05-2013,0.5039518466881425
03-05-2013,-1.8373845923519565
02-05-2013,-1.9048886136023913
01-05-2013,-1.10654056006681
30-04-2013,0.504609854222481
29-04-2013,-0.6682291516312109
26-04-2013,-2.15368454455649
25-04-2013,0.9582971569253406
24-04-2013,0.5376324583886567
23-04-2013,-0.682274394269772
22-04-2013,-0.9642300686377765
19-04-2013,-0.029999797500862162
18-04-2013,-4.245683309721154
17-04-2013,2.1738852227078636
16-04-2013,1.3813586476941417
15-04-2013,-1.4419500501080775
12-04-2013,1.0384540882050293
11-04-2013,0.04303690925634923
10-04-2013,-0.026570610073447364
09-04-2013,-1.5857154558735445
08-04-2013,-0.36005226739152396
05-04-2013,1.0582685028981547
04-04-2013,1.5350211484515672
03-04-2013,1.3998769658580323
02-04-2013,0.8484241397824672
01-04-2013,-1.45748989628745
28-03-2013,-0.8737024713643473
27-03-2013,1.0664935278319427
26-03-2013,1.2159591428078402
25-03-2013,-0.3421917807516978
22-03-2013,0.08275829361115619
21-03-2013,0.11723381908875258
20-03-2013,0.42526646980803096
19-03-2013,-0.41609613413086344
18-03-2013,-0.43509692681540896
15-03-2013,0.8059060493249658
14-03-2013,0.8891055154741263
13-03-2013,0.4588942433021932
12-03-2013,0.27867949343963816
11-03-2013,0.8711869993380021
08-03-2013,-0.3952927607977456
07-03-2013,0.12987793529720884
06-03-2013,-0.14653023437241677
05-03-2013,0.8684376221042014
04-03-2013,-2.039111364653835
01-03-2013,-1.863661654946677
28-02-2013,-0.6189618286567422
27-02-2013,-0.1772386631079911
26-02-2013,-1.206580327489129
25-02-2013,0.08100240473965743
22-02-2013,1.1305436027844349
21-02-2013,-0.5226940581430551
20-02-2013,-0.38590597186538805
19-02-2013,1.8158695038742785
15-02-2013,-1.73018874997495
14-02-2013,-0.6394274487164411
13-02-2013,-0.6295918374062935
12-02-2013,-0.2759091258427742
11-02-2013,0.22031296604454642
08-02-2013,0.3770407347358777
07-02-2013,-1.454094851167146
06-02-2013,-0.4884015436204507
05-02-2013,-0.5751971519613982
04-02-2013,-0.8775876489379725
01-02-2013,2.1844011445231772
31-01-2013,-2.5670502280509147
30-01-2013,-0.24612909875886416
29-01-2013,-0.01989487896726909
28-01-2013,-0.39141836374947203
25-01-2013,0.39161803414259133
24-01-2013,0.0716547811194512
23-01-2013,-1.6852066595607773
22-01-2013,-5.209714357677388
18-01-2013,0.23333413105197987
17-01-2013,0.9666257742309574
16-01-2013,0.5440563277149623
15-01-2013,1.3618822750917021
14-01-2013,-0.2317519503462151
11-01-2013,2.31455248126601
10-01-2013,0.2013540692337232
09-01-2013,-0.45315058381536844
08-01-2013,-0.65301050286629
07-01-2013,0.19774392259079104
04-01-2013,0.43824037120609294
03-01-2013,-1.9377456082371676
02-01-2013,-0.05804094087457831
31-12-2012,-2.1942610661852937
28-12-2012,-1.041871416745083
27-12-2012,0.8971273098434346
26-12-2012,0.3652903274754174
24-12-2012,0.08887049387850014
21-12-2012,0.8639897969108791
20-12-2012,0.9404340165743424
19-12-2012,-0.3114762514531933
18-12-2012,0.13330537045600324
17-12-2012,-0.040212904028460644
14-12-2012,-2.6110650546855134
13-12-2012,0.1054202555879756
12-12-2012,-0.7314618126553698
11-12-2012,-0.09748698087338108
10-12-2012,-1.6444681077593226
07-12-2012,-0.17653770499921265
06-12-2012,1.0113861908820365
05-12-2012,-0.47892105229343657
04-12-2012,0.4666897156380649
03-12-2012,0.6106800755637015
30-11-2012,0.4487576549194863
29-11-2012,-0.9278672670116718
28-11-2012,-1.1880540881703519
27-11-2012,-1.8956538840960497
26-11-2012,-1.4253540779118559
23-11-2012,1.031539535900639
21-11-2012,-0.31438601581940756
20-11-2012,0.6157308179434985
19-11-2012,-0.2626970287853199
16-11-2012,-3.1472156186667393
15-11-2012,0.012363144398081316
14-11-2012,0.8172940982784935
13-11-2012,0.9960892360258501
12-11-2012,1.0393814772454295
09-11-2012,-0.4310004696769713
08-11-2012,-1.6198354426024846
07-11-2012,2.273524925162595
06-11-2012,2.1885197514694936
05-11-2012,0.18189000831284266
02-11-2012,0.7262490435326299
01-11-2012,-0.04797492934087435
31-10-2012,-1.0602220094589359
26-10-2012,-0.7570142686002156
25-10-2012,0.386575842358517
24-10-2012,-0.0678663140542273
23-10-2012,0.45031206345990127
22-10-2012,-0.24692870810742268
19-10-2012,0.4597208525878238
18-10-2012,1.9375520886822932
17-10-2012,8.703594470337062
16-10-2012,-1.428210375442652
15-10-2012,-0.4995310591355694
12-10-2012,0.5087853504411108
11-10-2012,0.9036543249756674
10-10-2012,-0.9208502452047549
09-10-2012,-0.06311871415480555
08-10-2012,1.847888606394301
05-10-2012,1.294469776986011
04-10-2012,0.052106157421524954
03-10-2012,-0.7226041390399903
02-10-2012,-0.7226251766446955
01-10-2012,0.6327667484763297
28-09-2012,-0.9556554988133691
27-09-2012,0.26507920957278525
26-09-2012,-0.4018476800578151
25-09-2012,-0.5707076975207777
24-09-2012,0.02936614471373968
21-09-2012,-2.053696489434868
20-09-2012,-0.7997389884547395
19-09-2012,-0.08514947052699502
18-09-2012,-1.2673508022428255
17-09-2012,-1.1555434323109952
14-09-2012,-0.04224726662731863
13-09-2012,-0.5129154035154869
12-09-2012,-2.147179118413893
11-09-2012,0.18960519019906544
10-09-2012,1.2395462349178896
07-09-2012,0.7677288580844002
06-09-2012,-0.955887231166692
05-09-2012,-2.6708586272412016
04-09-2012,0.047006273491004225
31-08-2012,0.5946750553999407
30-08-2012,-0.4977376450216264
29-08-2012,0.9285841728514547
28-08-2012,-1.5639262290580294
27-08-2012,-1.1856841557463391
24-08-2012,1.406117085995638
23-08-2012,-0.2696631535077954
22-08-2012,0.056149674970315894
21-08-2012,-1.1326381698538406
20-08-2012,0.9006625193911507
17-08-2012,0.2368427565422416
16-08-2012,-0.6305893031573356
15-08-2012,-0.7921327104661757
14-08-2012,0.16778425064208025
13-08-2012,-1.2936377545242759
10-08-2012,-2.7287470540952623
09-08-2012,0.05451729890966772
08-08-2012,-0.018683847195757018
07-08-2012,-0.26314022316487395
06-08-2012,0.3559493224519757
03-08-2012,-0.23179116210428025
02-08-2012,-1.9615479996864769
01-08-2012,0.6250527723103624
31-07-2012,0.045830935681915805
30-07-2012,-0.10584769835815129
27-07-2012,0.42068935228590354
26-07-2012,-3.40179011957476
25-07-2012,-0.8755098639013559
24-07-2012,-0.06907429925055909
23-07-2012,1.3068433450555343
20-07-2012,-0.7619696134261406
19-07-2012,-2.9075743149844913
18-07-2012,-2.0739822668518553
17-07-2012,-0.6939188300579919
16-07-2012,-0.31383507838332164
13-07-2012,0.2782939459075621
12-07-2012,-1.0476669824178455
11-07-2012,0.12445450873620213
10-07-2012,1.8400199591906683
09-07-2012,0.7409387109915687
06-07-2012,-0.005122427153434095
05-07-2012,1.6963055005054974
03-07-2012,-1.3575687790887807
02-07-2012,-1.252063376558065
29-06-2012,-0.06890845634855504
28-06-2012,-2.716917513775144
27-06-2012,0.8842672869579336
26-06-2012,-0.8115182866796722
25-06-2012,-0.7048263039144989
22-06-2012,1.9225972703356786
21-06-2012,-1.097150737573433
20-06-2012,2.176185963007114
19-06-2012,0.696084382438173
18-06-2012,-1.8365276803913173
15-06-2012,-1.1106277702015146
14-06-2012,-0.9672149699452203
13-06-2012,0.36490950531040867
12-06-2012,0.7146748457004264
11-06-2012,0.6016681985371881
08-06-2012,2.10202633078725
07-06-2012,-0.3824656629747069
06-06-2012,0.40467904719020537
05-06-2012,-1.7499955094128932
04-06-2012,1.4340491003986187
01-06-2012,-1.3152594363974235
31-05-2012,1.730353218021434
30-05-2012,1.268806613505397
29-05-2012,1.0387154080403334
25-05-2012,-0.4727920526593042
24-05-2012,2.050606482789027
23-05-2012,0.9608124629401322
22-05-2012,-1.4209339852082195
21-05-2012,2.215382496709133
18-05-2012,-2.2325007814863853
17-05-2012,3.7724867619894713
16-05-2012,0.9437428661301299
15-05-2012,-2.8333874404737953
14-05-2012,-1.1634541982360211
11-05-2012,0.20364150186123786
10-05-2012,1.3928654124265902
09-05-2012,-0.7349355621127052
08-05-2012,0.5975536394889738
07-05-2012,-0.8551098491648188
04-05-2012,-1.7414160833166559
03-05-2012,2.3535456405401773
02-05-2012,-0.6153562682620366
01-05-2012,-0.46603204660086034
30-04-2012,0.06949107133153005
27-04-2012,1.674793753982861
26-04-2012,0.07967586681145748
25-04-2012,-0.9342434713313
24-04-2012,-1.3858838127944941
23-04-2012,-0.6103773668397389
20-04-2012,-0.2576960889321717
19-04-2012,0.5435703116062612
18-04-2012,1.3599202036850637
17-04-2012,0.3489959979975716
16-04-2012,-0.5741766478165113
13-04-2012,3.0574046597451985
12-04-2012,4.228309769145307
11-04-2012,-2.311797811272653
10-04-2012,-1.4309015673411758
09-04-2012,0.6349122796192627
05-04-2012,0.23460051304920396
04-04-2012,0.4475620625286474
03-04-2012,1.1760959853124642
02-04-2012,0.6691345538534369
30-03-2012,-0.8780008051249985
29-03-2012,1.118140231009625
28-03-2012,1.133544887969259
27-03-2012,-1.332800782373534
26-03-2012,0.35701456469332626
23-03-2012,-1.0379853036309212
22-03-2012,0.5384463661604444
21-03-2012,-0.9395606136906053
20-03-2012,-1.0140933265005723
19-03-2012,0.07734781344218727
16-03-2012,-1.4101394234416416
15-03-2012,-0.6255576384846054
14-03-2012,-0.8275214579911023
13-03-2012,0.29059093588058704
12-03-2012,-2.044425072389674
09-03-2012,-0.8097084745197581
08-03-2012,1.1478528910511865
07-03-2012,-0.0560027480183649
06-03-2012,-0.3032302257482409
05-03-2012,1.5356388548563817
02-03-2012,1.1396039122881583
01-03-2012,0.18510822282370945
29-02-2012,-0.6667767914881695
28-02-2012,0.022642557500253922
27-02-2012,-1.468327073490786
24-02-2012,0.09683616684587326
23-02-2012,-0.6214185364755526
22-02-2012,0.3019278843301886
21-02-2012,0.9968061907737897
17-02-2012,-1.5244242414219633
16-02-2012,0.31092961921748574
15-02-2012,-0.15828090833603858
14-02-2012,0.693574624671116
13-02-2012,0.40015042421551117
10-02-2012,-1.0274366310761955
09-02-2012,0.9159711404824127
08-02-2012,-0.26329696837707606
07-02-2012,-0.5050493676872213
06-02-2012,0.38235308052896594
03-02-2012,-2.094926811590085
02-02-2012,-1.8815085053162877
01-02-2012,-0.7314898819501217
31-01-2012,-0.12395607195454632
30-01-2012,-0.41716009400312015
27-01-2012,0.39640390564851613
26-01-2012,-2.0483457698197034
25-01-2012,0.24467844400724265
24-01-2012,2.0088142967403684
23-01-2012,0.7901047219272228
20-01-2012,0.0802733916676514
19-01-2012,9.14350510387167
18-01-2012,-1.0413249180844233
17-01-2012,-0.6841434290017809
13-01-2012,-0.5711295718591519
12-01-2012,0.7440111716399973
11-01-2012,-0.5844612918374296
10-01-2012,-0.45050488607459444
09-01-2012,-0.10912927675322402
06-01-2012,4.42759505122745
05-01-2012,1.3830331049366813
04-01-2012,1.4066598667052506
03-01-2012,-0.42946522624451156
30-12-2011,-2.932025328902422
29-12-2011,-0.5418808762738261
28-12-2011,-0.420293076786815
27-12-2011,0.08597255904659157
23-12-2011,-1.1105013485765203
22-12-2011,-0.5433191154075234
21-12-2011,-0.6161710866448413
20-12-2011,0.7270479819991668
19-12-2011,-1.3547612841367265
16-12-2011,0.6641665367776517
15-12-2011,-1.0256199563432675
14-12-2011,-0.23727733464020204
13-12-2011,1.2231672224320538
12-12-2011,-0.03836634640385979
09-12-2011,0.32460425914077473
08-12-2011,-1.812188748770906
07-12-2011,1.1914669559845583
06-12-2011,0.06095043420384613
05-12-2011,0.30139425582408225
02-12-2011,-0.8455238120958821
01-12-2011,-1.0622826076770082
30-11-2011,-2.3428960447923184
29-11-2011,-2.7461294421584412
28-11-2011,0.9023381749863563
25-11-2011,-4.282622034729474
23-11-2011,1.2628750242568698
22-11-2011,1.7347457388211183
21-11-2011,0.16207474674085462
18-11-2011,2.399558316015373
17-11-2011,1.0069290929416073
16-11-2011,1.764109863099165
15-11-2011,0.8324189206403132
14-11-2011,-0.5774046788875374
11-11-2011,-0.758563719521938
10-11-2011,-2.181301961455182
09-11-2011,0.98642263670351
08-11-2011,1.8953231520289076
07-11-2011,-0.6548602504726092
04-11-2011,-2.0038447627526104
03-11-2011,0.22813370569515398
02-11-2011,-2.1221823272619025
01-11-2011,-1.0550171872279503
31-10-2011,2.4176938640303813
28-10-2011,1.2655223349816866
27-10-2011,-0.24494751977847617
26-10-2011,-2.0645763258127348
25-10-2011,-0.5372495020924879
24-10-2011,2.273812581112903
21-10-2011,-0.9942624312149823
20-10-2011,-1.1549769522221718
19-10-2011,-0.5088515813824925
18-10-2011,1.689342148931002
17-10-2011,-1.3716977332462486
14-10-2011,1.5916672719417153
13-10-2011,-5.524946488514335
12-10-2011,-1.876594859208431
11-10-2011,-0.9699247821992851
10-10-2011,-1.1064457277851403
07-10-2011,-4.104844394993512
06-10-2011,-0.07958900244578647
05-10-2011,-1.9447853170213913
04-10-2011,-0.5547862768363074
03-10-2011,-1.2711684807770849
30-09-2011,3.939290958543014
29-09-2011,2.4192378378977692
28-09-2011,0.2540216598178725
27-09-2011,1.9854825037786148
26-09-2011,-1.3813181908248688
23-09-2011,-1.1995007448534272
22-09-2011,-0.9229169633254266
21-09-2011,3.5608763446870593
20-09-2011,1.3779613145818608
19-09-2011,0.007318642881238962
16-09-2011,0.0018266886447324182
15-09-2011,-0.7536403210876038
14-09-2011,-1.9334226168128066
13-09-2011,-0.47925780792191325
12-09-2011,0.11330191533732102
09-09-2011,-0.9941115006765281
08-09-2011,1.926268203421404
07-09-2011,-0.1738424253979741
06-09-2011,-2.2189830689461227
02-09-2011,0.5094064970705405
01-09-2011,1.4594949096728396
31-08-2011,1.5887317697824759
30-08-2011,-0.04806368125230618
29-08-2011,-0.29961190333140225
26-08-2011,-2.266826547115536
25-08-2011,-1.294465979732503
24-08-2011,0.6249498673155641
23-08-2011,-0.8542108824161282
22-08-2011,-3.9801779253422
19-08-2011,-1.4553273287208628
18-08-2011,2.843640082521787
17-08-2011,5.599343392083831
16-08-2011,1.0972582712840797
15-08-2011,3.382189316794479
12-08-2011,1.1736601032798524
11-08-2011,-0.2908940794937527
10-08-2011,-2.333986452951623
09-08-2011,4.444366181212715
08-08-2011,-4.776686848318739
05-08-2011,6.047403555577762
04-08-2011,-0.2625068786647435
03-08-2011,4.095100021934171
02-08-2011,-1.4588309241062785
01-08-2011,2.4257271575273665
29-07-2011,-0.5076031659611743
28-07-2011,1.2009432574563315
27-07-2011,-0.6088889307168478
26-07-2011,2.5196785123741097
25-07-2011,-0.5686587279115642
22-07-2011,-0.1211657814380881
21-07-2011,-1.8180986593721595
20-07-2011,-1.9176534677240822
19-07-2011,1.209369659787372
18-07-2011,-1.2629692821759335
15-07-2011,0.45047448319933914
14-07-2011,-11.492261040146081
13-07-2011,1.7620185988419321
12-07-2011,-0.7895813369375297
11-07-2011,-1.260269614328241
08-07-2011,0.8932580278717542
07-07-2011,2.746287772312337
06-07-2011,-2.0563428370548644
05-07-2011,-0.5454318702845606
01-07-2011,-2.1429602163443784
30-06-2011,-2.8117409913758014
29-06-2011,-1.739799801052026
28-06-2011,-0.787829534535046
27-06-2011,-2.1979124404997634
24-06-2011,-1.640428036986837
23-06-2011,1.1244898461723605
22-06-2011,1.4139360634685703
21-06-2011,1.2299582930186364
20-06-2011,-1.7079150097979694
17-06-2011,0.09079962292825465
16-06-2011,3.1648209988947706
15-06-2011,0.5156202423974198
14-06-2011,1.07763976188728
13-06-2011,-0.7160135593100737
10-06-2011,0.9470404023079825
09-06-2011,1.417050589617684
08-06-2011,0.4721923020694107
07-06-2011,-0.026963733558546945
06-06-2011,0.3911220153320047
03-06-2011,0.3876702145092702
02-06-2011,0.9520460105242509
01-06-2011,-0.4658549040294416
31-05-2011,0.6506847028379664
27-05-2011,-1.5349106192069772
26-05-2011,-0.5317693331930864
25-05-2011,0.2972211154113864
24-05-2011,-0.27132413700358354
23-05-2011,0.025084252005687042
20-05-2011,1.0879759339314359
19-05-2011,1.3777865247627707
18-05-2011,-0.2710603522100116
17-05-2011,0.12268742863487131
16-05-2011,-2.2697314537421236
13-05-2011,2.146908740224944
12-05-2011,1.0386232275751415
11-05-2011,0.07475804129286359
10-05-2011,1.3465250467752812
09-05-2011,-0.9176944512588662
06-05-2011,-0.44263901850191906
05-05-2011,-0.19242129263888014
04-05-2011,0.28450407102800834
03-05-2011,-0.35462379267185473
02-05-2011,0.8747168020713448
29-04-2011,1.0286643818097945
28-04-2011,-1.126632531489476
27-04-2011,-0.039026598608034875
26-04-2011,-0.9186284626449379
25-04-2011,-1.4582753721416206
21-04-2011,0.009521351142829287
20-04-2011,0.11997262446100838
19-04-2011,-0.7988908177966729
18-04-2011,1.0181561513846729
15-04-2011,0.7326808515424557
14-04-2011,9.008845274580848
13-04-2011,-0.38546369291266935
12-04-2011,-0.9839033827355171
11-04-2011,1.1846945922079088
08-04-2011,0.13682697291072912
07-04-2011,0.31825119454874634
06-04-2011,-1.0034400791973392
05-04-2011,-0.8864798528504374
04-04-2011,3.2666162883599097
01-04-2011,0.7010619237708744
31-03-2011,-0.8516390987834491
30-03-2011,-0.8385105599071963
29-03-2011,-0.018900329424178745
28-03-2011,-1.0950060470634324
25-03-2011,0.7612631996552687
